date,AMD,MU,NVDA,AVGO,TSM,MRVL,WDC,STX
2025-03-13,0.0,0.0,0.0,0.3615204078615796,0.3503926517933425,0.28808694034507787,0.0,0.0
2025-03-14,0.0,0.0,0.0,0.36470597918909003,0.35096392142836325,0.28433009938254666,0.0,0.0
2025-03-17,0.0,0.0,0.0,0.35943752136519946,0.35203810379618095,0.28852437483861954,0.0,0.0
2025-03-18,0.0,0.0,0.0,0.35785132975704637,0.35493882044787,0.28720984979508346,0.0,0.0
2025-03-19,0.0,0.0,0.0,0.36337511902504166,0.34896679072245756,0.28765809025250066,0.0,0.0
2025-03-20,0.0,0.0,0.0,0.353708390081587,0.3560947235516002,0.2901968863668127,0.0,0.0
2025-03-21,0.0,0.0,0.0,0.3557225549975528,0.3545451494380502,0.28973229556439695,0.0,0.0
2025-03-24,0.0,0.0,0.0,0.34872587248793996,0.35704784547922847,0.2942262820328315,0.0,0.0
2025-03-25,0.0,0.0,0.0,0.34687170501536907,0.3602722035703814,0.2928560914142495,0.0,0.0
2025-03-26,0.0,0.0,0.0,0.3481923418227133,0.3642440242835828,0.2875636338937038,0.0,0.0
2025-03-27,0.0,0.0,0.0,0.3455835274362362,0.36539320520950563,0.28902326735425815,0.0,0.0
2025-03-28,0.0,0.0,0.0,0.3484681214849316,0.36803653665866676,0.28349534185640163,0.0,0.0
2025-03-31,0.0,0.0,0.0,0.34635732645153366,0.3711765909823496,0.28246608256611677,0.0,0.0
2025-04-01,0.0,0.0,0.0,0.3440689725482473,0.3721654143908422,0.2837656130609106,0.0,0.0
2025-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-05-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-05-06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-05-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-05-08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-05-09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-05-12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-05-13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-05-14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-05-15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-05-16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-05-19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-05-20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-05-21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-05-22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-05-23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-05-27,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-05-28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-05-29,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-05-30,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-06-02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-06-03,0.0,0.0,0.0,0.33355827038192915,0.33037950172730013,0.0,0.0,0.3360622278907706
2025-06-04,0.0,0.0,0.0,0.3306116469460151,0.32996441349286615,0.0,0.0,0.3394239395611187
2025-06-05,0.0,0.0,0.0,0.329077809236687,0.33141873536776745,0.0,0.0,0.3395034553955457
2025-06-06,0.0,0.0,0.0,0.3175091685491099,0.33964832617664786,0.0,0.0,0.34284250527424215
2025-06-09,0.0,0.0,0.0,0.31153285681584325,0.3398586559060314,0.0,0.0,0.3486084872781253
2025-06-10,0.0,0.0,0.0,0.3108686441833826,0.34758131942423737,0.0,0.0,0.3415500363923801
2025-06-11,0.0,0.0,0.0,0.3184601090899969,0.34707054108871016,0.0,0.0,0.33446934982129295
2025-06-12,0.0,0.0,0.0,0.3208271541714873,0.3474806404457851,0.0,0.0,0.33169220538272765
2025-06-13,0.0,0.0,0.0,0.3157168356485728,0.3450025052856237,0.0,0.0,0.33928065906580357
2025-06-16,0.0,0.0,0.0,0.31318938279369757,0.34494994208960716,0.0,0.0,0.3418606751166953
2025-06-17,0.0,0.0,0.0,0.3118817953318183,0.34440436133895275,0.0,0.0,0.34371384332922894
2025-06-18,0.0,0.0,0.0,0.31335280193842663,0.34278369616085863,0.0,0.0,0.34386350190071485
2025-06-20,0.0,0.0,0.0,0.314562402062898,0.3393914938576377,0.0,0.0,0.3460461040794643
2025-06-23,0.0,0.0,0.0,0.3156351950646117,0.3367733881579283,0.0,0.0,0.34759141677745997
2025-06-24,0.0,0.0,0.0,0.3165144298948886,0.3400012218513612,0.0,0.0,0.34348434825375024
2025-06-25,0.0,0.0,0.0,0.3141868949235939,0.3404289187621933,0.0,0.0,0.3453841863142128
2025-06-26,0.0,0.0,0.0,0.31635723852838477,0.33769145280801427,0.0,0.0,0.3459513086636008
2025-06-27,0.0,0.0,0.0,0.3129689780240333,0.34191297808092275,0.0,0.0,0.3451180438950439
2025-06-30,0.0,0.0,0.0,0.31672274676221995,0.33502896199972,0.0,0.0,0.3482482912380601
2025-07-01,0.0,0.0,0.0,0.3083498175769266,0.3368996733476957,0.0,0.0,0.35475050907537775
2025-07-02,0.0,0.32689488397583694,0.0,0.0,0.0,0.0,0.33398847565168616,0.33911664037247696
2025-07-03,0.0,0.3292210356975518,0.0,0.0,0.0,0.0,0.33637945416129644,0.3343995101411519
2025-07-07,0.0,0.3271285951979592,0.0,0.0,0.0,0.0,0.3364112297923279,0.3364601750097129
2025-07-08,0.0,0.3403579403598368,0.0,0.0,0.0,0.0,0.3311495200253974,0.32849253961476593
2025-07-09,0.0,0.3372101298900794,0.0,0.0,0.0,0.0,0.3371719278323091,0.32561794227761165
2025-07-10,0.0,0.3361477409233642,0.0,0.0,0.0,0.0,0.33590285311510737,0.3279494059615284
2025-07-11,0.0,0.3348233034658875,0.0,0.0,0.0,0.0,0.3362549344991602,0.3289217620349524
2025-07-14,0.0,0.3213661348496504,0.0,0.0,0.0,0.0,0.3428959967783266,0.335737868372023
2025-07-15,0.0,0.32314548520057884,0.0,0.0,0.0,0.0,0.34354090221181177,0.33331361258760955
2025-07-16,0.0,0.31941064961351495,0.0,0.0,0.0,0.0,0.34511576266016786,0.33547358772631725
2025-07-17,0.0,0.31292554377225573,0.0,0.0,0.0,0.0,0.3501318660834553,0.33694259014428907
2025-07-18,0.0,0.3117951351252839,0.0,0.0,0.0,0.0,0.3504717170614425,0.3377331478132737
2025-07-21,0.0,0.30804160805866737,0.0,0.0,0.0,0.0,0.35360643725070406,0.33835195469062856
2025-07-22,0.0,0.30519742746328643,0.0,0.0,0.0,0.0,0.3543276235046695,0.34047494903204406
2025-07-23,0.0,0.29854961282323095,0.0,0.0,0.0,0.0,0.35630085143951556,0.34514953573725354
2025-07-24,0.0,0.3026384930060386,0.0,0.0,0.0,0.0,0.3535021620415752,0.34385934495238624
2025-07-25,0.0,0.3033187956364702,0.0,0.0,0.0,0.0,0.354762504249634,0.34191870011389563
2025-07-28,0.0,0.3033295371989744,0.0,0.0,0.0,0.0,0.35568340335411036,0.3409870594469153
2025-07-29,0.0,0.30065957057650594,0.0,0.0,0.0,0.0,0.3585429178018516,0.3407975116216425
2025-07-30,0.0,0.30815942416623493,0.0,0.0,0.0,0.0,0.3627471884369348,0.3290933873968303
2025-07-31,0.0,0.2809710211272787,0.0,0.0,0.0,0.0,0.38305393508143404,0.33597504379128734
2025-08-01,0.0,0.277237686297301,0.0,0.0,0.0,0.0,0.382619938339587,0.34014237536311187
2025-08-04,0.33795439440718755,3.9673908708452235e-17,0.0,0.0,0.0,0.0,0.3320907011923589,0.32995490440045355
2025-08-05,0.3391662892528138,4.086373090572757e-17,0.0,0.0,0.0,0.0,0.33166307107764315,0.329170639669543
2025-08-06,0.33078282991307423,4.247828331218203e-17,0.0,0.0,0.0,0.0,0.3362659038516986,0.3329512662352271
2025-08-07,0.3415065372297957,4.2673432079465176e-17,0.0,0.0,0.0,0.0,0.33141837644537353,0.3270750863248308
2025-08-08,0.3394151905018193,4.497959777158373e-17,0.0,0.0,0.0,0.0,0.3310427209525156,0.3295420885456651
2025-08-11,0.33836528126350746,4.679214988021073e-17,0.0,0.0,0.0,0.0,0.3294814688445987,0.3321532498918937
2025-08-12,0.33707345304710606,4.7397307193281723e-17,0.0,0.0,0.0,0.0,0.3287138890315568,0.3342126579213372
2025-08-13,0.3477400157876127,4.512270136435829e-17,0.0,0.0,0.0,0.0,0.3223803051288568,0.3298796790835304
2025-08-14,0.3440610548599441,4.587493878752062e-17,0.0,0.0,0.0,0.0,0.3258128758174766,0.3301260693225792
2025-08-15,0.3424304465515195,4.4900403369586676e-17,0.0,0.0,0.0,0.0,0.32543670863633245,0.332132844812148
2025-08-18,0.3358004635518279,4.5357406109278644e-17,0.0,0.0,0.0,0.0,0.3268882817225096,0.33731125472566253
2025-08-19,0.32458119029846855,4.5803498098314985e-17,0.0,0.0,0.0,0.0,0.33227676745986495,0.3431420422416664
2025-08-20,0.3227808738616137,4.4100607247878144e-17,0.0,0.0,0.0,0.0,0.33216793460425115,0.3450511915341352
2025-08-21,0.324903195866112,4.425190417273955e-17,0.0,0.0,0.0,0.0,0.33302374105164345,0.34207306308224456
2025-08-22,0.32370187985561005,4.3726189047025716e-17,0.0,0.0,0.0,0.0,0.33380031570338453,0.34249780444100525
2025-08-25,0.311605929319149,4.2763153460357075e-17,0.0,0.0,0.0,0.0,0.3396278240900842,0.34876624659076666
2025-08-26,0.31437992810974813,4.232878153989921e-17,0.0,0.0,0.0,0.0,0.33802508323381275,0.34759498865643906
2025-08-27,0.3124549789174619,4.239123686871855e-17,0.0,0.0,0.0,0.0,0.3389639422940553,0.3485810787884827
2025-08-28,0.3092344439124179,4.309469258384642e-17,0.0,0.0,0.0,0.0,0.33823293585415826,0.3525326202334237
2025-08-29,0.3069476648305859,4.3254298265857546e-17,0.0,0.0,0.0,0.0,0.3408033833975762,0.3522489517718379
2025-09-02,0.3025510241861449,4.252592614303491e-17,0.0,0.0,0.0,0.0,0.3431404769048778,0.3543084989089772
2025-09-03,0.32796091882008377,0.0,0.0,0.0,0.0,0.0,0.3347247316707861,0.33731434950913025
2025-09-04,0.3172966530705325,0.0,0.0,0.0,0.0,0.0,0.3414641106542911,0.3412392362751763
2025-09-05,0.298585322880887,0.0,0.0,0.0,0.0,0.0,0.3498616228308838,0.3515530542882292
2025-09-08,0.29695018018732405,0.0,0.0,0.0,0.0,0.0,0.35204223755582204,0.3510075822568538
2025-09-09,0.3002768413681329,0.0,0.0,0.0,0.0,0.0,0.3505458844985696,0.3491772741332975
2025-09-10,0.3039227264687076,0.0,0.0,0.0,0.0,0.0,0.3482886083819985,0.3477886651492939
2025-09-11,0.29549789807403626,0.0,0.0,0.0,0.0,0.0,0.3511797160406211,0.35332238588534265
2025-09-12,0.2981560090937648,0.0,0.0,0.0,0.0,0.0,0.3533213724567996,0.34852261844943555
2025-09-15,0.28890219190445715,0.0,0.0,0.0,0.0,0.0,0.35316833738664116,0.35792947070890174
2025-09-16,0.28730930317261844,0.0,0.0,0.0,0.0,0.0,0.3551649164156345,0.35752578041174704
2025-09-17,0.2866898688904803,0.0,0.0,0.0,0.0,0.0,0.3498423395074192,0.3634677916021004
2025-09-18,0.27944164018029455,0.0,0.0,0.0,0.0,0.0,0.3580089854821858,0.3625493743375197
2025-09-19,0.27526052171312604,0.0,0.0,0.0,0.0,0.0,0.3588201679681649,0.365919310318709
2025-09-22,0.2694751201920279,0.0,0.0,0.0,0.0,0.0,0.36475790269563824,0.36576697711233386
2025-09-23,0.2732739021571688,0.0,0.0,0.0,0.0,0.0,0.36028931364083083,0.3664367842020004
2025-09-24,0.2757158090065306,0.0,0.0,0.0,0.0,0.0,0.3617073184409149,0.3625768725525544
2025-09-25,0.2802373592387769,0.0,0.0,0.0,0.0,0.0,0.3584580837829513,0.3613045569782718
2025-09-26,0.2793532818274164,0.0,0.0,0.0,0.0,0.0,0.3602708182149494,0.36037589995763425
2025-09-29,0.26773333956066475,0.0,0.0,0.0,0.0,0.0,0.37269786209185096,0.35956879834748423
2025-09-30,0.2626239914728474,0.0,0.0,0.0,0.0,0.0,0.37498312410392004,0.36239288442323253
2025-10-01,0.24918511709532698,0.0,0.0,0.0,0.0,0.0,0.38176169281050853,0.36905319009416443
2025-10-02,0.0,0.3392988024113446,0.0,0.0,0.0,0.0,0.32993340535086846,0.3307677922377869
2025-10-03,0.0,0.3450633083568748,0.0,0.0,0.0,0.0,0.3283753443365812,0.326561347306544
2025-10-06,0.0,0.3587768877990649,0.0,0.0,0.0,0.0,0.3204075242906741,0.32081558791026094
2025-10-07,0.0,0.36613021145708724,0.0,0.0,0.0,0.0,0.32189468666273335,0.3119751018801794
2025-10-08,0.0,0.37850252197004025,0.0,0.0,0.0,0.0,0.3176784234172761,0.3038190546126836
2025-10-09,0.0,0.37625546765127227,0.0,0.0,0.0,0.0,0.31876369480066047,0.3049808375480672
2025-10-10,0.0,0.37101721723510905,0.0,0.0,0.0,0.0,0.32099494766414,0.307987835100751
2025-10-13,0.0,0.3787786364881771,0.0,0.0,0.0,0.0,0.31792206915091586,0.30329929436090697
2025-10-14,0.0,0.3818531888589119,0.0,0.0,0.0,0.0,0.31436356326321624,0.30378324787787186
2025-10-15,0.0,0.37623889201036376,0.0,0.0,0.0,0.0,0.3213718813755177,0.3023892266141186
2025-10-16,0.0,0.38006648149819355,0.0,0.0,0.0,0.0,0.32166502916858664,0.2982684893332198
2025-10-17,0.0,0.37993605429266253,0.0,0.0,0.0,0.0,0.32250851039439454,0.29755543531294293
2025-10-20,0.0,0.39537907379644893,0.0,0.0,0.0,0.0,0.3163359610772925,0.28828496512625845
2025-10-21,0.0,0.3901877693863925,0.0,0.0,0.0,0.0,0.31878116477801693,0.2910310658355906
2025-10-22,0.0,0.3863684707119446,0.0,0.0,0.0,0.0,0.31924540137891244,0.29438612790914304
2025-10-23,0.0,0.3848951068570491,0.0,0.0,0.0,0.0,0.31865753643585704,0.2964473567070939
2025-10-24,0.0,0.3912208607249708,0.0,0.0,0.0,0.0,0.314711111299433,0.2940680279755961
2025-10-27,0.0,0.39694271889208077,0.0,0.0,0.0,0.0,0.31097142128286265,0.2920858598250565
2025-10-28,0.0,0.4043781383994967,0.0,0.0,0.0,0.0,0.3098715367930611,0.2857503248074421
2025-10-29,0.0,0.37406046444109053,0.0,0.0,0.0,0.0,0.31765180079944877,0.30828773475946075
2025-10-30,0.0,0.3728943033453101,0.0,0.0,0.0,0.0,0.31300070036805827,0.31410499628663163
2025-10-31,0.0,0.36793658924287737,0.0,0.0,0.0,0.0,0.33620866509957037,0.29585474565755226
2025-11-03,0.0,0.3687140372152856,0.0,0.0,0.0,0.0,0.3379306517206164,0.2933553110640979
2025-11-04,0.0,0.3306144553607707,0.0,0.0,0.0,0.0,0.33872986992894993,0.33065567471027935
2025-11-05,0.0,0.33325057892400967,0.0,0.0,0.0,0.0,0.32975318405094967,0.3369962370250407
2025-11-06,0.0,0.3305566375480004,0.0,0.0,0.0,0.0,0.33307407622309,0.33636928622890955
2025-11-07,0.0,0.3302550406674704,0.0,0.0,0.0,0.0,0.3320396073890613,0.3377053519434682
2025-11-10,0.0,0.33108026956059516,0.0,0.0,0.0,0.0,0.3342615850225499,0.33465814541685485
2025-11-11,0.0,0.32518475066891506,0.0,0.0,0.0,0.0,0.33653379726669114,0.33828145206439375
2025-11-12,0.0,0.3330060897616665,0.0,0.0,0.0,0.0,0.3315503813831977,0.3354435288551358
2025-11-13,0.0,0.340295436699785,0.0,0.0,0.0,0.0,0.3313079054159278,0.3283966578842872
2025-11-14,0.0,0.3509189724693098,0.0,0.0,0.0,0.0,0.329373621397164,0.3197074061335262
2025-11-17,0.0,0.3417159877787365,0.0,0.0,0.0,0.0,0.336782670026678,0.3215013421945855
2025-11-18,0.0,0.33903688826001405,0.0,0.0,0.0,0.0,0.3329238870543552,0.3280392246856307
2025-11-19,0.0,0.3334043170111025,0.0,0.0,0.0,0.0,0.3335362233624618,0.3330594596264357
2025-11-20,0.0,0.3265476986111228,0.0,0.0,0.0,0.0,0.3337975458213633,0.3396547555675139
2025-11-21,0.0,0.3352705782833681,0.0,0.0,0.0,0.0,0.3303299253437717,0.33439949637286015
2025-11-24,0.0,0.3361570721283906,0.0,0.0,0.0,0.0,0.33257981560714567,0.33126311226446375
2025-11-25,0.0,0.32983493619968945,0.0,0.0,0.0,0.0,0.3351132515298871,0.3350518122704236
2025-11-26,0.0,0.32944488556229456,0.0,0.0,0.0,0.0,0.33128096463164364,0.33927414980606185
2025-11-28,0.0,0.32972697783197913,0.0,0.0,0.0,0.0,0.33428461615886007,0.33598840600916097
2025-12-01,0.0,0.33595604821968456,0.0,0.0,0.0,0.0,0.33539295464518365,0.32865099713513174
2025-12-02,0.0,0.3413087167808574,0.0,0.0,0.0,0.0,0.325969659627771,0.3327216235913716
2025-12-03,0.0,0.34289687919917977,0.0,0.0,0.0,0.0,0.3257293003930172,0.33137382040780305
2025-12-04,0.0,0.32885924532220695,0.0,0.0,0.0,0.0,0.3339677724038807,0.3371729822739123
2025-12-05,0.0,0.3283034988712537,0.0,0.0,0.0,0.0,0.3341584757011025,0.3375380254276439
2025-12-08,0.0,0.33397949082741657,0.0,0.0,0.0,0.0,0.32830265806461817,0.3377178511079652
2025-12-09,0.0,0.34007277251716206,0.0,0.0,0.0,0.0,0.32654617733324637,0.3333810501495916
2025-12-10,0.0,0.3357932758777948,0.0,0.0,0.0,0.0,0.3312240040743603,0.332982720047845
2025-12-11,0.0,0.32494255831894164,0.0,0.0,0.0,0.0,0.33646775213481667,0.33858968954624186
2025-12-12,0.0,0.3237316974565482,0.0,0.0,0.0,0.0,0.33844736408519177,0.33782093845825995
2025-12-15,0.0,0.3238843216712886,0.0,0.0,0.0,0.0,0.3354131367756311,0.34070254155308016
2025-12-16,0.0,0.3167026816244567,0.0,0.0,0.0,0.0,0.33996088266406393,0.3433364357114795
2025-12-17,0.0,0.3193855386458347,0.0,0.0,0.0,0.0,0.3366218313110915,0.3439926300430738
2025-12-18,0.0,0.32955497941720885,0.0,0.0,0.0,0.0,0.3317426396748288,0.3387023809079625
2025-12-19,0.0,0.33915729600203315,0.0,0.0,0.0,0.0,0.3301755956003187,0.33066710839764807
2025-12-22,0.0,0.3560926223152605,0.0,0.0,0.0,0.0,0.32533802531834793,0.3185693523663915
2025-12-23,0.0,0.3548736054657005,0.0,0.0,0.0,0.0,0.3273360720254776,0.31779032250882194
2025-12-24,0.0,0.36153778805504383,0.0,0.0,0.0,0.0,0.32373543794459536,0.3147267740003608
2025-12-26,0.0,0.35835357871450285,0.0,0.0,0.0,0.0,0.3265755387658886,0.31507088251960863
2025-12-29,0.0,0.3691925364226759,0.0,0.0,0.0,0.0,0.3221687655129434,0.30863869806438077
2025-12-30,0.0,0.3707217702319441,0.0,0.0,0.0,0.0,0.31887044425303407,0.3104077855150219
2025-12-31,0.0,0.3694097610375552,0.0,0.0,0.0,0.0,0.31876687123527475,0.3118233677271702
2026-01-02,0.0,0.3776086751983728,0.0,0.0,0.0,0.0,0.3212486583360887,0.3011426664655385
2026-01-05,0.0,0.3293230327055058,0.0,0.0,0.0,0.0,0.33364011421149653,0.33703685308299763
2026-01-06,0.0,0.3189077219353688,0.0,0.0,0.0,0.0,0.34289628466433547,0.33819599340029577
2026-01-07,0.0,0.33427962648812903,0.0,0.0,0.0,0.0,0.33121840651223317,0.33450196699963786
2026-01-08,0.0,0.3418998578696526,0.0,0.0,0.0,0.0,0.3302794262633999,0.32782071586694744
2026-01-09,0.0,0.3391220953838837,0.0,0.0,0.0,0.0,0.3315815678281112,0.3292963367880051
2026-01-12,0.0,0.3271275207232133,0.0,0.0,0.0,0.0,0.3377269210449666,0.33514555823181996
2026-01-13,0.0,0.32223294359804155,0.0,0.0,0.0,0.0,0.34327242987211354,0.3344946265298449
2026-01-14,0.0,0.3206992263556187,0.0,0.0,0.0,0.0,0.34815675654961864,0.33114401709476265
2026-01-15,0.0,0.31651833221189296,0.0,0.0,0.0,0.0,0.35150664446280744,0.3319750233252996
2026-01-16,0.0,0.33122366191527275,0.0,0.0,0.0,0.0,0.34044439036991203,0.3283319477148152
2026-01-20,0.0,0.3319315333355725,0.0,0.0,0.0,0.0,0.3413037082846915,0.32676475837973595
2026-01-21,0.0,0.33096270116957416,0.0,0.0,0.0,0.0,0.3463230974170727,0.32271420141335316
2026-01-22,0.0,0.33436855337185223,0.0,0.0,0.0,0.0,0.344400744004521,0.32123070262362674
2026-01-23,0.0,0.33896534045871046,0.0,0.0,0.0,0.0,0.33747647588734114,0.3235581836539485
2026-01-26,0.0,0.3271278846930778,0.0,0.0,0.0,0.0,0.340841984306339,0.3320301310005832
2026-01-27,0.0,0.3294337263720546,0.0,0.0,0.0,0.0,0.34151162120547146,0.32905465242247384
2026-01-28,0.0,0.31218785344553834,0.0,0.0,0.0,0.0,0.33765928637259446,0.35015286018186714
2026-01-29,0.0,0.3120275504266977,0.0,0.0,0.0,0.0,0.335536238717379,0.35243621085592325
2026-01-30,0.0,0.32275290871683976,0.0,0.0,0.0,0.0,0.32766190501809345,0.3495851862650667
2026-02-02,0.0,0.31959274340052335,0.0,0.0,0.0,0.0,0.3320424934940984,0.3483647631053781
2026-02-03,0.0,0.3192463463862809,0.0,0.0,0.0,0.0,0.34947274978296167,0.3312809038307575
2026-02-04,0.0,0.3121179331249332,0.0,0.0,0.0,0.0,0.3506187188543546,0.33726334802071223
2026-02-05,0.0,0.3213342246806455,0.0,0.0,0.0,0.0,0.3454407170346428,0.33322505828471183
2026-02-06,0.0,0.3127100791016568,0.0,0.0,0.0,0.0,0.3541825266419973,0.3331073942563459
2026-02-09,0.0,0.30627725563115954,0.0,0.0,0.0,0.0,0.36132681225636726,0.3323959321124732
2026-02-10,0.0,0.31721595521122703,0.0,0.0,0.0,0.0,0.35300734712117876,0.32977669766759415
2026-02-11,0.0,0.33033019026776456,0.0,0.0,0.0,0.0,0.34861224904495886,0.3210575606872766
2026-02-12,0.0,0.32199129745751487,0.0,0.0,0.0,0.0,0.34957992467119087,0.32842877787129443
2026-02-13,0.0,0.3230513873848304,0.0,0.0,0.0,0.0,0.3495704380909526,0.32737817452421686
2026-02-17,0.0,0.31815259147610686,0.0,0.0,0.0,0.0,0.35768512408520153,0.32416228443869155
2026-02-18,0.0,0.32245270896627903,0.0,0.0,0.0,0.0,0.3593751562221448,0.31817213481157613
2026-02-19,0.0,0.32908924017166075,0.0,0.0,0.0,0.0,0.35510350466608015,0.3158072551622592
2026-02-20,0.0,0.33386685064163724,0.0,0.0,0.0,0.0,0.35220340326501876,0.313929746093344
2026-02-23,0.0,0.33316287900866975,0.0,0.0,0.0,0.0,0.35108675157102454,0.31575036942030577
2026-02-24,0.0,0.33877984219436164,0.0,0.0,0.0,0.0,0.34690496141880667,0.3143151963868317
2026-02-25,0.0,0.3293930812729037,0.0,0.0,0.0,0.0,0.35340731812355575,0.3171996006035407
2026-02-26,0.0,0.3289573214447213,0.0,0.0,0.0,0.0,0.35345957445171566,0.317583104103563
2026-02-27,0.0,0.3287786734613764,0.0,0.0,0.0,0.0,0.35278413357313065,0.3184371929654929
2026-03-02,0.0,0.3406004887171511,0.0,0.0,0.0,0.0,0.35264256844422454,0.3067569428386245
2026-03-03,0.0,0.3322227524624699,0.0,0.0,0.0,0.0,0.33296552058656087,0.3348117269509693
2026-03-04,0.0,0.33431598103801013,0.0,0.0,0.0,0.0,0.3309714560410263,0.3347125629209636
2026-03-05,0.0,0.33551554283464957,0.0,0.0,0.0,0.0,0.33235845138255415,0.3321260057827962
2026-03-06,0.0,0.3305742946674176,0.0,0.0,0.0,0.0,0.33244025345515626,0.3369854518774261
2026-03-09,0.0,0.3277787389647467,0.0,0.0,0.0,0.0,0.3350148022709994,0.337206458764254
2026-03-10,0.0,0.33082046662903736,0.0,0.0,0.0,0.0,0.3317406576951681,0.33743887567579456
2026-03-11,0.0,0.3377005934878272,0.0,0.0,0.0,0.0,0.3292106349701436,0.33308877154202915
2026-03-12,0.0,0.33720947901092846,0.0,0.0,0.0,0.0,0.3299124478624429,0.3328780731266287
2026-03-13,0.0,0.3408679952097597,0.0,0.0,0.0,0.0,0.3307234755840366,0.3284085292062037
2026-03-16,0.0,0.3390474082324156,0.0,0.0,0.0,0.0,0.3335098971786427,0.32744269458894165
2026-03-17,0.0,0.3324544723549894,0.0,0.0,0.0,0.0,0.34311340942862445,0.324432118216386
2026-03-18,0.0,0.3395271696736924,0.0,0.0,0.0,0.0,0.340434097509039,0.3200387328172685
2026-03-19,0.0,0.3195028274579971,0.0,0.0,0.0,0.0,0.34608300718104645,0.33441416536095636
2026-03-20,0.0,0.32333152174080226,0.0,0.0,0.0,0.0,0.3402635285166371,0.33640494974256063
2026-03-23,0.0,0.3148537294992583,0.0,0.0,0.0,0.0,0.34854058365003093,0.3366056868507108
2026-03-24,0.0,0.3025462478717347,0.0,0.0,0.0,0.0,0.3496553387571607,0.3477984133711047
2026-03-25,0.0,0.2999417549109893,0.0,0.0,0.0,0.0,0.35298606488360285,0.34707218020540787
2026-03-26,0.0,0.3023114177103476,0.0,0.0,0.0,0.0,0.3529978971144695,0.344690685175183
2026-03-27,0.0,0.3022271832193538,0.0,0.0,0.0,0.0,0.3537172701522891,0.34405554662835713
2026-03-30,0.0,0.2947632259207166,0.0,0.0,0.0,0.0,0.3500321454848238,0.35520462859445967
2026-03-31,0.0,0.2893154175150588,0.0,0.0,0.0,0.0,0.35172312134795136,0.3589614611369898
2026-04-01,0.0,0.28904311894579343,0.0,0.0,0.0,0.0,0.35522513436129055,0.355731746692916
2026-04-02,0.0,0.33485656527539737,0.0,0.0,0.0,0.0,0.33096130293570153,0.3341821317889011
2026-04-06,0.0,0.3322757956005557,0.0,0.0,0.0,0.0,0.3283045115500898,0.3394196928493544
2026-04-07,0.0,0.32566344575981326,0.0,0.0,0.0,0.0,0.3301910216084657,0.34414553263172115
